Area Name,Area ID,Normalised Name,Region Name,Region ID,Location Type,Online,Status
Lowburn,AREA-LINZ-2114,lowburn,Otago Region,14,Rural locality,false,Canonical
Lower Nevis,AREA-LINZ-2356,lower nevis,Otago Region,14,Rural locality,false,Canonical
Lower Portobello,AREA-LINZ-2496,lower portobello,Otago Region,14,Rural locality,false,Canonical
Lower Shotover,AREA-LINZ-2357,lower shotover,Otago Region,14,Rural locality,false,Canonical
Luggate,AREA-LINZ-2200,luggate,Otago Region,14,Rural locality,false,Canonical
Macandrew Bay,AREA-LINZ-2489,macandrew bay,Otago Region,14,Suburb,false,Canonical
Macetown,AREA-LINZ-2202,macetown,Otago Region,14,Rural locality,false,Canonical
Maclennan,AREA-LINZ-786,maclennan,Otago Region,14,Rural locality,false,Canonical
Macraes,AREA-LINZ-787,macraes,Otago Region,14,Rural locality,false,Canonical
Maheno,AREA-LINZ-792,maheno,Otago Region,14,Rural locality,false,Canonical
Maia,AREA-LINZ-8841,maia,Otago Region,14,Suburb,false,Canonical
Mākareao,AREA-LINZ-806,makareao,Otago Region,14,Rural locality,false,Canonical
Makarora,AREA-LINZ-2325,makarora,Otago Region,14,Rural locality,false,Canonical
Manorburn,AREA-LINZ-2205,manorburn,Otago Region,14,Rural locality,false,Canonical
Manuka Creek,AREA-LINZ-840,manuka creek,Otago Region,14,Rural locality,false,Canonical
Maori Hill,AREA-LINZ-847,maori hill,Otago Region,14,Suburb,false,Canonical
Maraeweka,AREA-LINZ-788,maraeweka,Otago Region,14,Rural locality,false,Canonical
Maryhill,AREA-LINZ-867,maryhill,Otago Region,14,Suburb,false,Canonical
Matakanui,AREA-LINZ-876,matakanui,Otago Region,14,Rural locality,false,Canonical
McEwens Bush,AREA-LINZ-2118,mcewens bush,Otago Region,14,Rural locality,false,Canonical
Meadowbank,AREA-LINZ-908,meadowbank,Otago Region,14,Rural locality,false,Canonical
Merino Downs,AREA-LINZ-918,merino downs,Otago Region,14,Rural locality,false,Canonical
Merton,AREA-LINZ-922,merton,Otago Region,14,Rural locality,false,Canonical
Middlemarch,AREA-LINZ-2326,middlemarch,Otago Region,14,Rural locality,false,Canonical
Mihiwaka,AREA-LINZ-2479,mihiwaka,Otago Region,14,Rural locality,false,Canonical
Milburn,AREA-LINZ-930,milburn,Otago Region,14,Rural locality,false,Canonical
Millers Flat,AREA-LINZ-4090,millers flat,Otago Region,14,Rural locality,false,Canonical
Milton,AREA-LINZ-936,milton,Otago Region,14,Suburb,false,Canonical
Minaret Bay,AREA-LINZ-2119,minaret bay,Otago Region,14,Rural locality,false,Canonical
Moa Creek,AREA-LINZ-2327,moa creek,Otago Region,14,Rural locality,false,Canonical
Moa Flat,AREA-LINZ-941,moa flat,Otago Region,14,Rural locality,false,Canonical
Moeraki,AREA-LINZ-945,moeraki,Otago Region,14,Rural locality,false,Canonical
Momona,AREA-LINZ-951,momona,Otago Region,14,Rural locality,false,Canonical
Moonlight,AREA-LINZ-2362,moonlight,Otago Region,14,Rural locality,false,Canonical
Moonlight,AREA-LINZ-955,moonlight,Otago Region,14,Rural locality,false,Canonical
Mornington,AREA-LINZ-959,mornington,Otago Region,14,Suburb,false,Canonical
Morrisons,AREA-LINZ-961,morrisons,Otago Region,14,Rural locality,false,Canonical
Mosgiel,AREA-LINZ-965,mosgiel,Otago Region,14,Suburb,false,Canonical
Mount Allan,AREA-LINZ-976,mount allan,Otago Region,14,Rural locality,false,Canonical
Mount Aspiring,AREA-LINZ-977,mount aspiring,Otago Region,14,Rural locality,false,Canonical
Mount Cargill,AREA-LINZ-980,mount cargill,Otago Region,14,Rural locality,false,Canonical
Mount Creighton,AREA-LINZ-2329,mount creighton,Otago Region,14,Rural locality,false,Canonical
Mount Earnslaw,AREA-LINZ-2212,mount earnslaw,Otago Region,14,Rural locality,false,Canonical
Mount Fortune,AREA-LINZ-982,mount fortune,Otago Region,14,Rural locality,false,Canonical
Mount Grand,AREA-LINZ-2213,mount grand,Otago Region,14,Suburb,false,Canonical
Mount Nicholas,AREA-LINZ-2423,mount nicholas,Otago Region,14,Rural locality,false,Canonical
Mount Pisa,AREA-LINZ-2365,mount pisa,Otago Region,14,Rural locality,false,Canonical
Mount Stalker,AREA-LINZ-990,mount stalker,Otago Region,14,Rural locality,false,Canonical
Mount Stoker,AREA-LINZ-991,mount stoker,Otago Region,14,Rural locality,false,Canonical
Mount Trotter,AREA-LINZ-992,mount trotter,Otago Region,14,Rural locality,false,Canonical
Musselburgh,AREA-LINZ-2495,musselburgh,Otago Region,14,Suburb,false,Canonical
Naseby,AREA-LINZ-2214,naseby,Otago Region,14,Rural locality,false,Canonical
Nenthorn,AREA-LINZ-1008,nenthorn,Otago Region,14,Rural locality,false,Canonical
Nevis,AREA-LINZ-2424,nevis,Otago Region,14,Rural locality,false,Canonical
New Haven,AREA-LINZ-1012,new haven,Otago Region,14,Rural locality,false,Canonical
Ngapara,AREA-LINZ-1028,ngapara,Otago Region,14,Rural locality,false,Canonical
Ngapuna,AREA-LINZ-1030,ngapuna,Otago Region,14,Rural locality,false,Canonical
Normanby,AREA-LINZ-1048,normanby,Otago Region,14,Suburb,false,Canonical
North Dunedin,AREA-LINZ-8799,north dunedin,Otago Region,14,Suburb,false,Canonical
North East Valley,AREA-LINZ-1054,north east valley,Otago Region,14,Suburb,false,Canonical
North Taieri,AREA-LINZ-1057,north taieri,Otago Region,14,Rural locality,false,Canonical
Northburn,AREA-LINZ-2425,northburn,Otago Region,14,Rural locality,false,Canonical
Oamaru,AREA-LINZ-8807,oamaru,Otago Region,14,Suburb,false,Canonical
Oamaru North,AREA-LINZ-4046,oamaru north,Otago Region,14,Suburb,false,Canonical
Ocean Grove,AREA-LINZ-2332,ocean grove,Otago Region,14,Suburb,false,Canonical
Ocean View,AREA-LINZ-8762,ocean view,Otago Region,14,Suburb,false,Canonical
Okia Flat,AREA-LINZ-1092,okia flat,Otago Region,14,Rural locality,false,Canonical
Omakau,AREA-LINZ-1099,omakau,Otago Region,14,Rural locality,false,Canonical
Omimi,AREA-LINZ-2476,omimi,Otago Region,14,Rural locality,false,Canonical
Ophir,AREA-LINZ-1115,ophir,Otago Region,14,Rural locality,false,Canonical
Opoho,AREA-LINZ-1118,opoho,Otago Region,14,Suburb,false,Canonical
Orangapai,AREA-LINZ-1123,orangapai,Otago Region,14,Rural locality,false,Canonical
Osborne,AREA-LINZ-2481,osborne,Otago Region,14,Rural locality,false,Canonical
Otakou,AREA-LINZ-2486,otakou,Otago Region,14,Rural locality,false,Canonical
Otanomomo,AREA-LINZ-6534,otanomomo,Otago Region,14,Rural locality,false,Canonical
Oturehua,AREA-LINZ-2222,oturehua,Otago Region,14,Rural locality,false,Canonical
Outram,AREA-LINZ-1172,outram,Otago Region,14,Suburb,false,Canonical
Owaka,AREA-LINZ-2334,owaka,Otago Region,14,Suburb,false,Canonical
Owaka Valley,AREA-LINZ-1173,owaka valley,Otago Region,14,Rural locality,false,Canonical
Owhiro,AREA-LINZ-1176,owhiro,Otago Region,14,Rural locality,false,Canonical
Paerau,AREA-LINZ-2123,paerau,Otago Region,14,Rural locality,false,Canonical
Palmerston,AREA-LINZ-1192,palmerston,Otago Region,14,Suburb,false,Canonical
Papakaio,AREA-LINZ-1194,papakaio,Otago Region,14,Rural locality,false,Canonical
Papatowai,AREA-LINZ-2374,papatowai,Otago Region,14,Rural locality,false,Canonical
Paretai,AREA-LINZ-4103,paretai,Otago Region,14,Rural locality,false,Canonical
Park Hill,AREA-LINZ-1217,park hill,Otago Region,14,Rural locality,false,Canonical
Patearoa,AREA-LINZ-1225,patearoa,Otago Region,14,Rural locality,false,Canonical
Peebles,AREA-LINZ-1231,peebles,Otago Region,14,Rural locality,false,Canonical
Pine Hill,AREA-LINZ-1249,pine hill,Otago Region,14,Suburb,false,Canonical
Pomahaka,AREA-LINZ-1276,pomahaka,Otago Region,14,Rural locality,false,Canonical
Poolburn,AREA-LINZ-1280,poolburn,Otago Region,14,Rural locality,false,Canonical
Popotunoa,AREA-LINZ-1281,popotunoa,Otago Region,14,Rural locality,false,Canonical
Port Chalmers,AREA-LINZ-1287,port chalmers,Otago Region,14,Suburb,false,Canonical
Portobello,AREA-LINZ-2498,portobello,Otago Region,14,Suburb,false,Canonical
Pukeawa,AREA-LINZ-1300,pukeawa,Otago Region,14,Rural locality,false,Canonical
Pukerangi,AREA-LINZ-1315,pukerangi,Otago Region,14,Rural locality,false,Canonical
Puketi,AREA-LINZ-1322,puketi,Otago Region,14,Rural locality,false,Canonical
Puketiro,AREA-LINZ-1323,puketiro,Otago Region,14,Rural locality,false,Canonical
Puketoi,AREA-LINZ-1325,puketoi,Otago Region,14,Rural locality,false,Canonical
Pukeuri,AREA-LINZ-1328,pukeuri,Otago Region,14,Rural locality,false,Canonical
Purakauiti,AREA-LINZ-1335,purakauiti,Otago Region,14,Rural locality,false,Canonical
Purakaunui,AREA-LINZ-4105,purakaunui,Otago Region,14,Rural locality,false,Canonical
Pūrākaunui,AREA-LINZ-2480,purakaunui,Otago Region,14,Rural locality,false,Canonical
Purekireki,AREA-LINZ-1337,purekireki,Otago Region,14,Rural locality,false,Canonical
Queens Flat,AREA-LINZ-1347,queens flat,Otago Region,14,Rural locality,false,Canonical
Queensberry,AREA-LINZ-2455,queensberry,Otago Region,14,Rural locality,false,Canonical
Queenstown,AREA-LINZ-2378,queenstown,Otago Region,14,Suburb,false,Canonical
Queenstown Hill,AREA-LINZ-2429,queenstown hill,Otago Region,14,Rural locality,false,Canonical
Raes Junction,AREA-LINZ-1350,raes junction,Otago Region,14,Rural locality,false,Canonical
Ranfurly,AREA-LINZ-1360,ranfurly,Otago Region,14,Suburb,false,Canonical
Rankleburn,AREA-LINZ-1370,rankleburn,Otago Region,14,Rural locality,false,Canonical
Ravensbourne,AREA-LINZ-1379,ravensbourne,Otago Region,14,Suburb,false,Canonical
Reidston,AREA-LINZ-1389,reidston,Otago Region,14,Rural locality,false,Canonical
Richmond,AREA-LINZ-1395,richmond,Otago Region,14,Rural locality,false,Canonical
Riverside,AREA-LINZ-1412,riverside,Otago Region,14,Rural locality,false,Canonical
Roaring Meg,AREA-LINZ-2431,roaring meg,Otago Region,14,Rural locality,false,Canonical
Rock and Pillar,AREA-LINZ-1420,rock and pillar,Otago Region,14,Rural locality,false,Canonical
Romahapa,AREA-LINZ-1425,romahapa,Otago Region,14,Rural locality,false,Canonical
Rongahere,AREA-LINZ-1426,rongahere,Otago Region,14,Rural locality,false,Canonical
Rosebery,AREA-LINZ-1429,rosebery,Otago Region,14,Rural locality,false,Canonical
Roseneath,AREA-LINZ-2490,roseneath,Otago Region,14,Suburb,false,Canonical
Roslyn,AREA-LINZ-1434,roslyn,Otago Region,14,Suburb,false,Canonical
Round Hill,AREA-LINZ-1442,round hill,Otago Region,14,Rural locality,false,Canonical
Roxburgh,AREA-LINZ-1443,roxburgh,Otago Region,14,Suburb,false,Canonical
Roxburgh East,AREA-LINZ-2379,roxburgh east,Otago Region,14,Rural locality,false,Canonical
Saddle Hill,AREA-LINZ-2747,saddle hill,Otago Region,14,Suburb,false,Canonical
Saint Bathans,AREA-LINZ-2456,saint bathans,Otago Region,14,Rural locality,false,Canonical
Saint Clair,AREA-LINZ-2500,saint clair,Otago Region,14,Suburb,false,Canonical
Saint Kilda,AREA-LINZ-1460,saint kilda,Otago Region,14,Suburb,false,Canonical
Saint Leonards,AREA-LINZ-1461,saint leonards,Otago Region,14,Suburb,false,Canonical
Sandymount,AREA-LINZ-2497,sandymount,Otago Region,14,Rural locality,false,Canonical
Sawyers Bay,AREA-LINZ-2494,sawyers bay,Otago Region,14,Suburb,false,Canonical
Scroggs Hill,AREA-LINZ-2748,scroggs hill,Otago Region,14,Suburb,false,Canonical
Seacliff,AREA-LINZ-1472,seacliff,Otago Region,14,Rural locality,false,Canonical
Serpentine,AREA-LINZ-2432,serpentine,Otago Region,14,Rural locality,false,Canonical
Shag Point,AREA-LINZ-2474,shag point,Otago Region,14,Rural locality,false,Canonical
Shannon,AREA-LINZ-1482,shannon,Otago Region,14,Rural locality,false,Canonical
Shiel Hill,AREA-LINZ-1486,shiel hill,Otago Region,14,Suburb,false,Canonical
Shingle Creek,AREA-LINZ-2433,shingle creek,Otago Region,14,Rural locality,false,Canonical
Skippers,AREA-LINZ-2457,skippers,Otago Region,14,Rural locality,false,Canonical
Slopedown,AREA-LINZ-1494,slopedown,Otago Region,14,Rural locality,false,Canonical
South Dunedin,AREA-LINZ-8813,south dunedin,Otago Region,14,Suburb,false,Canonical
South Hill,AREA-LINZ-1505,south hill,Otago Region,14,Suburb,false,Canonical
Speargrass Flat,AREA-LINZ-2463,speargrass flat,Otago Region,14,Rural locality,false,Canonical
Springvale,AREA-LINZ-2458,springvale,Otago Region,14,Rural locality,false,Canonical
Stirling,AREA-LINZ-2383,stirling,Otago Region,14,Suburb,false,Canonical
Stoneburn,AREA-LINZ-1536,stoneburn,Otago Region,14,Rural locality,false,Canonical
Stony Creek,AREA-LINZ-1537,stony creek,Otago Region,14,Rural locality,false,Canonical
Summer Hill,AREA-LINZ-4108,summer hill,Otago Region,14,Rural locality,false,Canonical
Sunshine Bay,AREA-LINZ-2338,sunshine bay,Otago Region,14,Suburb,false,Canonical
Sutton,AREA-LINZ-2128,sutton,Otago Region,14,Rural locality,false,Canonical
Table Hill,AREA-LINZ-1554,table hill,Otago Region,14,Rural locality,false,Canonical
Tahakopa,AREA-LINZ-1557,tahakopa,Otago Region,14,Rural locality,false,Canonical
Tahakopa Valley,AREA-LINZ-1558,tahakopa valley,Otago Region,14,Rural locality,false,Canonical
Taieri Beach,AREA-LINZ-1564,taieri beach,Otago Region,14,Rural locality,false,Canonical
Taieri Mouth,AREA-LINZ-1565,taieri mouth,Otago Region,14,Rural locality,false,Canonical
Tainui,AREA-LINZ-1567,tainui,Otago Region,14,Suburb,false,Canonical
Tapanui,AREA-LINZ-1587,tapanui,Otago Region,14,Suburb,false,Canonical
Tapui,AREA-LINZ-1590,tapui,Otago Region,14,Rural locality,false,Canonical
Tarara,AREA-LINZ-1592,tarara,Otago Region,14,Rural locality,false,Canonical
Tarras,AREA-LINZ-2385,tarras,Otago Region,14,Rural locality,false,Canonical
Tawanui,AREA-LINZ-1611,tawanui,Otago Region,14,Rural locality,false,Canonical
Te Houka,AREA-LINZ-4109,te houka,Otago Region,14,Rural locality,false,Canonical
Te Kiteroa,AREA-LINZ-1628,te kiteroa,Otago Region,14,Rural locality,false,Canonical
Teschemakers,AREA-LINZ-1660,teschemakers,Otago Region,14,Rural locality,false,Canonical
Teviot,AREA-LINZ-2459,teviot,Otago Region,14,Rural locality,false,Canonical
The Cove,AREA-LINZ-2493,the cove,Otago Region,14,Suburb,false,Canonical
The Dasher,AREA-LINZ-1663,the dasher,Otago Region,14,Rural locality,false,Canonical
The Glen,AREA-LINZ-1666,the glen,Otago Region,14,Suburb,false,Canonical
The Neck,AREA-LINZ-2388,the neck,Otago Region,14,Rural locality,false,Canonical
Tiroiti,AREA-LINZ-1718,tiroiti,Otago Region,14,Rural locality,false,Canonical
Titri,AREA-LINZ-2130,titri,Otago Region,14,Rural locality,false,Canonical
Tokarahi,AREA-LINZ-1713,tokarahi,Otago Region,14,Rural locality,false,Canonical
Toko Mouth,AREA-LINZ-2503,toko mouth,Otago Region,14,Rural locality,false,Canonical
Totara,AREA-LINZ-1720,totara,Otago Region,14,Rural locality,false,Canonical
Treble Cone,AREA-LINZ-2131,treble cone,Otago Region,14,Rural locality,false,Canonical
Tuapeka Flat,AREA-LINZ-1730,tuapeka flat,Otago Region,14,Rural locality,false,Canonical
Tuapeka Mouth,AREA-LINZ-1731,tuapeka mouth,Otago Region,14,Rural locality,false,Canonical
Tuapeka West,AREA-LINZ-1732,tuapeka west,Otago Region,14,Rural locality,false,Canonical
Upper Junction,AREA-LINZ-1751,upper junction,Otago Region,14,Suburb,false,Canonical
Upper Waitati,AREA-LINZ-1756,upper waitati,Otago Region,14,Rural locality,false,Canonical
Vauxhall,AREA-LINZ-2491,vauxhall,Otago Region,14,Suburb,false,Canonical
Waianakarua,AREA-LINZ-1767,waianakarua,Otago Region,14,Rural locality,false,Canonical
Waiareka Junction,AREA-LINZ-1769,waiareka junction,Otago Region,14,Suburb,false,Canonical
Waihemo,AREA-LINZ-1776,waihemo,Otago Region,14,Rural locality,false,Canonical
Waihola,AREA-LINZ-2339,waihola,Otago Region,14,Rural locality,false,Canonical
Waikerikeri,AREA-LINZ-2464,waikerikeri,Otago Region,14,Rural locality,false,Canonical
Waikoikoi,AREA-LINZ-1794,waikoikoi,Otago Region,14,Rural locality,false,Canonical
Waikouaiti,AREA-LINZ-1796,waikouaiti,Otago Region,14,Suburb,false,Canonical
Waipahi,AREA-LINZ-1828,waipahi,Otago Region,14,Rural locality,false,Canonical
Waipiata,AREA-LINZ-1834,waipiata,Otago Region,14,Rural locality,false,Canonical
Waipori,AREA-LINZ-2740,waipori,Otago Region,14,Rural locality,false,Canonical
Waipori Falls,AREA-LINZ-2751,waipori falls,Otago Region,14,Rural locality,false,Canonical
Wairuna,AREA-LINZ-1843,wairuna,Otago Region,14,Rural locality,false,Canonical
Waitahuna,AREA-LINZ-1845,waitahuna,Otago Region,14,Rural locality,false,Canonical
Waitahuna Gully,AREA-LINZ-1846,waitahuna gully,Otago Region,14,Rural locality,false,Canonical
Waitahuna West,AREA-LINZ-1847,waitahuna west,Otago Region,14,Rural locality,false,Canonical
Waitaki Bridge,AREA-LINZ-1849,waitaki bridge,Otago Region,14,Rural locality,false,Canonical
Waitati,AREA-LINZ-2478,waitati,Otago Region,14,Rural locality,false,Canonical
Waitepeka,AREA-LINZ-1855,waitepeka,Otago Region,14,Rural locality,false,Canonical
Waiwera South,AREA-LINZ-1866,waiwera south,Otago Region,14,Rural locality,false,Canonical
Wakari,AREA-LINZ-1871,wakari,Otago Region,14,Suburb,false,Canonical
Waldronville,AREA-LINZ-1874,waldronville,Otago Region,14,Suburb,false,Canonical
Walter Peak,AREA-LINZ-2462,walter peak,Otago Region,14,Rural locality,false,Canonical
Wānaka,AREA-LINZ-2395,wanaka,Otago Region,14,Suburb,false,Canonical
Wangaloa,AREA-LINZ-1879,wangaloa,Otago Region,14,Rural locality,false,Canonical
Warepa,AREA-LINZ-1883,warepa,Otago Region,14,Rural locality,false,Canonical
Warrington,AREA-LINZ-2477,warrington,Otago Region,14,Rural locality,false,Canonical
Waverley,AREA-LINZ-1891,waverley,Otago Region,14,Suburb,false,Canonical
Waynes,AREA-LINZ-1893,waynes,Otago Region,14,Rural locality,false,Canonical
Wedderburn,AREA-LINZ-2340,wedderburn,Otago Region,14,Rural locality,false,Canonical
Weston,AREA-LINZ-1914,weston,Otago Region,14,Suburb,false,Canonical
Westwood,AREA-LINZ-1916,westwood,Otago Region,14,Suburb,false,Canonical
Wharetoa,AREA-LINZ-1929,wharetoa,Otago Region,14,Rural locality,false,Canonical
Whitstone,AREA-LINZ-1942,whitstone,Otago Region,14,Rural locality,false,Canonical
Wilden,AREA-LINZ-1944,wilden,Otago Region,14,Rural locality,false,Canonical
Windsor,AREA-LINZ-1950,windsor,Otago Region,14,Rural locality,false,Canonical
Windsor Park,AREA-LINZ-1952,windsor park,Otago Region,14,Rural locality,false,Canonical
Woodhaugh,AREA-LINZ-1965,woodhaugh,Otago Region,14,Suburb,false,Canonical
Woodside,AREA-LINZ-1908,woodside,Otago Region,14,Rural locality,false,Canonical
Wye Creek,AREA-LINZ-2343,wye creek,Otago Region,14,Rural locality,false,Canonical
Acton,AREA-LINZ-1,acton,Southland Region,15,Rural locality,false,Canonical
Anderson Park,AREA-LINZ-27,anderson park,Southland Region,15,Rural locality,false,Canonical
Aparima,AREA-LINZ-33,aparima,Southland Region,15,Rural locality,false,Canonical
Appleby,AREA-LINZ-35,appleby,Southland Region,15,Suburb,false,Canonical
Ardlussa,AREA-LINZ-45,ardlussa,Southland Region,15,Rural locality,false,Canonical
Argyle Corner,AREA-LINZ-47,argyle corner,Southland Region,15,Rural locality,false,Canonical
Argyle Hill,AREA-LINZ-48,argyle hill,Southland Region,15,Rural locality,false,Canonical
Ascot,AREA-LINZ-54,ascot,Southland Region,15,Suburb,false,Canonical
Ashers,AREA-LINZ-58,ashers,Southland Region,15,Rural locality,false,Canonical
Athol,AREA-LINZ-66,athol,Southland Region,15,Rural locality,false,Canonical
Avenal,AREA-LINZ-70,avenal,Southland Region,15,Suburb,false,Canonical
Awarua,AREA-LINZ-86,awarua,Southland Region,15,Rural locality,false,Canonical
Awarua Plains,AREA-LINZ-4054,awarua plains,Southland Region,15,Rural locality,false,Canonical
Awarua Wetlands,AREA-LINZ-4014,awarua wetlands,Southland Region,15,Rural locality,false,Canonical
Awatere,AREA-LINZ-87,awatere,Southland Region,15,Rural locality,false,Canonical
Bald Hill,AREA-LINZ-93,bald hill,Southland Region,15,Rural locality,false,Canonical
Balfour,AREA-LINZ-94,balfour,Southland Region,15,Rural locality,false,Canonical
Barnhill,AREA-LINZ-99,barnhill,Southland Region,15,Rural locality,false,Canonical
Bayswater,AREA-LINZ-102,bayswater,Southland Region,15,Rural locality,false,Canonical
Beaumont,AREA-LINZ-106,beaumont,Southland Region,15,Rural locality,false,Canonical
Benmore,AREA-LINZ-117,benmore,Southland Region,15,Rural locality,false,Canonical
Birchwood,AREA-LINZ-125,birchwood,Southland Region,15,Rural locality,false,Canonical
Blackmount,AREA-LINZ-134,blackmount,Southland Region,15,Rural locality,false,Canonical
Bluff,AREA-LINZ-4059,bluff,Southland Region,15,Suburb,false,Canonical
Branxholme,AREA-LINZ-149,branxholme,Southland Region,15,Rural locality,false,Canonical
Braxton,AREA-LINZ-150,braxton,Southland Region,15,Rural locality,false,Canonical
Browns,AREA-LINZ-169,browns,Southland Region,15,Rural locality,false,Canonical
Brydone,AREA-LINZ-170,brydone,Southland Region,15,Rural locality,false,Canonical
Caroline,AREA-LINZ-197,caroline,Southland Region,15,Rural locality,false,Canonical
Castle Downs,AREA-LINZ-204,castle downs,Southland Region,15,Rural locality,false,Canonical
Castlerock,AREA-LINZ-205,castlerock,Southland Region,15,Rural locality,false,Canonical
Cattle Flat,AREA-LINZ-207,cattle flat,Southland Region,15,Rural locality,false,Canonical
Centre Bush,AREA-LINZ-211,centre bush,Southland Region,15,Rural locality,false,Canonical
Centre Hill,AREA-LINZ-212,centre hill,Southland Region,15,Rural locality,false,Canonical
Charlton,AREA-LINZ-215,charlton,Southland Region,15,Suburb,false,Canonical
Chatton,AREA-LINZ-218,chatton,Southland Region,15,Rural locality,false,Canonical
Chatton North,AREA-LINZ-220,chatton north,Southland Region,15,Rural locality,false,Canonical
Clifden,AREA-LINZ-236,clifden,Southland Region,15,Rural locality,false,Canonical
Clifton,AREA-LINZ-237,clifton,Southland Region,15,Suburb,false,Canonical
Colac Bay/Ōraka,AREA-LINZ-2507,colac bay/oraka,Southland Region,15,Rural locality,false,Canonical
Croydon,AREA-LINZ-270,croydon,Southland Region,15,Rural locality,false,Canonical
Croydon Bush,AREA-LINZ-271,croydon bush,Southland Region,15,Rural locality,false,Canonical
Curio Bay,AREA-LINZ-2087,curio bay,Southland Region,15,Rural locality,false,Canonical
Dacre,AREA-LINZ-275,dacre,Southland Region,15,Rural locality,false,Canonical
Dean,AREA-LINZ-2088,dean,Southland Region,15,Rural locality,false,Canonical
Diamond Peak,AREA-LINZ-290,diamond peak,Southland Region,15,Rural locality,false,Canonical
Dipton,AREA-LINZ-292,dipton,Southland Region,15,Rural locality,false,Canonical
Dipton West,AREA-LINZ-293,dipton west,Southland Region,15,Rural locality,false,Canonical
Drummond,AREA-LINZ-304,drummond,Southland Region,15,Rural locality,false,Canonical
Dunearn,AREA-LINZ-310,dunearn,Southland Region,15,Rural locality,false,Canonical
Dunrobin,AREA-LINZ-314,dunrobin,Southland Region,15,Rural locality,false,Canonical
Dunsdale,AREA-LINZ-316,dunsdale,Southland Region,15,Rural locality,false,Canonical
East Chatton,AREA-LINZ-219,east chatton,Southland Region,15,Rural locality,false,Canonical
East Gore,AREA-LINZ-322,east gore,Southland Region,15,Suburb,false,Canonical
Eastern Bush,AREA-LINZ-327,eastern bush,Southland Region,15,Rural locality,false,Canonical
Edendale,AREA-LINZ-330,edendale,Southland Region,15,Suburb,false,Canonical
Ermedale,AREA-LINZ-352,ermedale,Southland Region,15,Rural locality,false,Canonical
Fairfax,AREA-LINZ-359,fairfax,Southland Region,15,Rural locality,false,Canonical
Fairlight,AREA-LINZ-364,fairlight,Southland Region,15,Rural locality,false,Canonical
Feldwick,AREA-LINZ-374,feldwick,Southland Region,15,Rural locality,false,Canonical
Ferndale,AREA-LINZ-376,ferndale,Southland Region,15,Rural locality,false,Canonical
Five Roads,AREA-LINZ-386,five roads,Southland Region,15,Rural locality,false,Canonical
Flints Bush,AREA-LINZ-390,flints bush,Southland Region,15,Rural locality,false,Canonical
Fortification,AREA-LINZ-395,fortification,Southland Region,15,Rural locality,false,Canonical
Fortrose,AREA-LINZ-2096,fortrose,Southland Region,15,Rural locality,false,Canonical
Freshford,AREA-LINZ-401,freshford,Southland Region,15,Rural locality,false,Canonical
Garston,AREA-LINZ-405,garston,Southland Region,15,Rural locality,false,Canonical
Georgetown,AREA-LINZ-408,georgetown,Southland Region,15,Suburb,false,Canonical
Gladfield,AREA-LINZ-414,gladfield,Southland Region,15,Rural locality,false,Canonical
Gladstone,AREA-LINZ-415,gladstone,Southland Region,15,Suburb,false,Canonical
Glencoe,AREA-LINZ-426,glencoe,Southland Region,15,Rural locality,false,Canonical
Glengarry,AREA-LINZ-427,glengarry,Southland Region,15,Suburb,false,Canonical
Glenham,AREA-LINZ-429,glenham,Southland Region,15,Rural locality,false,Canonical
Glenure,AREA-LINZ-443,glenure,Southland Region,15,Rural locality,false,Canonical
Gore,AREA-LINZ-452,gore,Southland Region,15,Suburb,false,Canonical
Gorge Road,AREA-LINZ-2163,gorge road,Southland Region,15,Rural locality,false,Canonical
Gowan Hill,AREA-LINZ-456,gowan hill,Southland Region,15,Rural locality,false,Canonical
Grasmere,AREA-LINZ-461,grasmere,Southland Region,15,Suburb,false,Canonical
Greenhills,AREA-LINZ-466,greenhills,Southland Region,15,Rural locality,false,Canonical
Greenpoint,AREA-LINZ-4060,greenpoint,Southland Region,15,Rural locality,false,Canonical
Greenvale,AREA-LINZ-470,greenvale,Southland Region,15,Rural locality,false,Canonical
Gropers Bush,AREA-LINZ-478,gropers bush,Southland Region,15,Rural locality,false,Canonical
Grove Burn,AREA-LINZ-480,grove burn,Southland Region,15,Rural locality,false,Canonical
Grove Bush,AREA-LINZ-479,grove bush,Southland Region,15,Rural locality,false,Canonical
Gummies Bush,AREA-LINZ-482,gummies bush,Southland Region,15,Rural locality,false,Canonical
Haldane,AREA-LINZ-2311,haldane,Southland Region,15,Rural locality,false,Canonical
Halfmoon Bay / Oban,AREA-LINZ-8653,halfmoon bay / oban,Southland Region,15,Suburb,false,Canonical
Hamilton Burn,AREA-LINZ-491,hamilton burn,Southland Region,15,Rural locality,false,Canonical
Happy Valley,AREA-LINZ-499,happy valley,Southland Region,15,Rural locality,false,Canonical
Hargest,AREA-LINZ-502,hargest,Southland Region,15,Suburb,false,Canonical
Hawthorndale,AREA-LINZ-515,hawthorndale,Southland Region,15,Suburb,false,Canonical
Hazletts,AREA-LINZ-518,hazletts,Southland Region,15,Rural locality,false,Canonical
Heddon Bush,AREA-LINZ-521,heddon bush,Southland Region,15,Rural locality,false,Canonical
Hedgehope,AREA-LINZ-522,hedgehope,Southland Region,15,Rural locality,false,Canonical
Heidelberg,AREA-LINZ-524,heidelberg,Southland Region,15,Suburb,false,Canonical
Hillside,AREA-LINZ-2107,hillside,Southland Region,15,Rural locality,false,Canonical
